worker_name,hire_name,hire_height,hire_width,is_cnc,trade_code,tool_operation_id,oper_group_id,num,worker_encoded,material,h_name_freq,h_width_freq,h_height_freq,material_freq,tool_operation_id_encoded,oper_group_id_encoded,trade_code_encoded
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,270,0,0,1367,21,35,6,2,ПОКОВКА КРУГЛАЯ 0 270,0.06386508155930329,0.49018523638374345,0.007741222007188278,0.007464749792645839,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1383,38,90,6,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,1.3751428735991091,2.044540050100237,1.5268169988604148
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,310,0,0,1367,21,35,1,2,ПОКОВКА КРУГЛАЯ 0 310,0.06386508155930329,0.49018523638374345,0.0035941387890517005,0.0035941387890517005,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,200,0,0,1367,21,24,16,2,ПОКОВКА КРУГЛАЯ 0 200,0.06386508155930329,0.49018523638374345,0.029858999170583357,0.000552944429084877,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,250,0,0,1367,21,24,9,2,ПОКОВКА КРУГЛАЯ 0 250,0.06386508155930329,0.49018523638374345,0.01962952723251313,0.006358860934476085,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,230,0,0,1367,21,35,84,2,ПОКОВКА КРУГЛАЯ 0 230,0.06386508155930329,0.49018523638374345,0.014929499585291679,0.009676527508985348,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,300,0,0,1367,21,24,10,2,ПОКОВКА КРУГЛАЯ 0 300,0.06386508155930329,0.49018523638374345,0.012164777439867294,0.0024882499308819463,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1383,555,90,1,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,2.0558923204231108,2.044540050100237,1.5268169988604148
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,300,0,0,1367,21,24,9,2,ПОКОВКА КРУГЛАЯ 0 300,0.06386508155930329,0.49018523638374345,0.012164777439867294,0.0024882499308819463,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,250,0,1,1367,21,24,14,2,ПОКОВКА КРУГЛАЯ 0 250,0.06386508155930329,0.49018523638374345,0.01962952723251313,0.006358860934476085,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,280,0,1,1367,21,24,8,2,ПОКОВКА КРУГЛАЯ 0 280,0.06386508155930329,0.49018523638374345,0.0035941387890517005,0.0035941387890517005,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1367,21,25,3,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,250,0,0,1367,21,35,15,2,ПОКОВКА КРУГЛАЯ 0 250,0.06386508155930329,0.49018523638374345,0.01962952723251313,0.006358860934476085,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,1,1367,21,24,1,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,250,0,0,1367,21,35,5,2,ПОКОВКА КРУГЛАЯ 0 250,0.06386508155930329,0.49018523638374345,0.01962952723251313,0.006358860934476085,0.5407331975560081,1.3044059560481984,0.5812154696132596
